ab_local_cnt,ab_local_ratio,ab_mobile_cnt,ads_contact_cnt,ads_mp_contact_cnt,ali_rain_score,area_risk_level,bj_ecommerce_score,bj_jc_m36_consume_cnt,bjtz_app_mass_high_num_m12,bjtz_app_use_num_m12,bwjk_risk_tags,bwjk_risk_type,bwjk_score,cl_fraud_score_ronghui,credit_behavior_score,credit_device_score,credit_device_score_ppx,credit_general_credit_score,credit_location_score,credit_overdue_probability_ppx,credit_phone_score,credit_repayment_score_bj,credit_repayment_score_bj_2,credit_score_ronghuixf,credit_score_tq,credit_sma_score_ppx,cs_hc_xdf,cs_lingzhi_score_fullink,cs_multi_score_ronghuidt,cs_swg_bai_score,cust_age,cust_apply_age,cust_birth_date,cust_id_area,cust_work_city,duotou_br_alf_apirisk_all_mean,duotou_br_alf_apirisk_d180_mean,duotou_br_alf_apirisk_d90_mean,duotou_br_alf_count_cell,duotou_br_als_m12_id_caon_allnum,duotou_br_als_m12_id_pdl_orgnum,duotou_br_als_m1_cell_caon_allnum,duotou_br_als_m1_cell_nbank_allnum,duotou_br_als_m1_id_nbank_allnum,duotou_br_als_m1_id_nbank_orgnum,duotou_br_als_m1_id_pdl_orgnum,duotou_br_als_m3_id_nbank_sloan_allnum,duotou_br_als_m6_id_tot_mons,dxm_dt_90d_other_org_cnt,fraud_level_tq,frd_total_count,frd_xffq_count,frd_xfjr_count,hds_36m_day_max_purchase_cnt_excp_doub11_12,hds_36m_day_max_purchase_money_excp_doub11_12,hds_36m_doub11_12_purchase_cnt,hds_36m_doub11_12_total_purchase_money,hds_36m_month_max_purchase_cnt_excp_doub11_12,hds_36m_month_max_purchase_money_excp_doub11_12,hds_36m_purchase_steady,hds_36m_total_purchase_cnt,hds_36m_total_purchse_money,hds_6m_total_purchase_cnt,hds_addr_rich_rank,hds_consume_cat_rich_rank,hds_consume_rich_rank,hds_consume_rich_rank_in_day,hds_consume_rich_rank_in_draw,hds_consume_rich_rank_in_night,hds_cust_aging_rank,hds_cust_rich_rank,hds_first_consumetime_aging_rank,hds_last_consume_time_aging_rank,hds_month_cnt_from_most_early_purchase_time,hds_month_cnt_from_recent_purchase_time,hds_month_consumme_ability,hds_month_consumme_active_rank,hds_pay_record_month_cnt,hds_phone_rich_rank,hds_recent_consumme_ability,hds_total_consumme_ability,hds_total_consumme_active_rank,hds_total_otherplatform_cnt,hds_total_tmallid_cnt,idcard_adres_district,idcard_district,idcard_district_grade,immediate_relation_cnt,kn_relationname_notempty_count,life_app_cnt,loan_app_cnt,mg_callb_cf_searched_total_cnt_30d,mg_callb_pct_cnt_org_cf_24m,mg_callb_searched_cash_org_cnt_5m,mg_callb_searched_cf_org_cnt_30d,mg_callb_searched_cf_org_cnt_90d,mg_callb_searched_total_org_cnt_24m,mg_callb_weight_be_all,mp_grand_1,mp_grand_2,newsreading_app_cnt,night2_6m_use_time,ocr_legality_id_photo_back,ocr_legality_screen_back,ocr_legality_screen_front,ope_total_time_in_use,polly_lbs_address_gradebyaddress,pre_loan_amount,pre_loan_install,relation_contact_cnt,rl_check_channel,rl_confidence,self_cust_tb_zmscore,selffill_degree,sh_recent_loan_apply_trend3,sh_recent_medium_apply_ratio,sh_recent_online_cashloan_apply_trend3,study_app_cnt,systemtool_app_cnt,td_1m_idcard_lending_cnt,td_1m_p2p_cnt,td_1m_total_cnt,td_3m_dxxj_cnt,td_3m_idcard_lending_cnt,td_3m_phone_no_lending_cnt,td_3m_total_cnt,td_3m_xedk_cnt,td_3m_ybxj_cnt,td_xgb_score,td_xyf_dq_score,td_zhixin_score,tx_ty_risk_score,tz_evesums_m12_verif_sum,tz_evesums_m24_verif_sum,tz_evesums_m3_verif_sum,tz_evesums_m6_verif_sum,tz_long_score,tz_platform_infos_m12_verif_count,tz_platform_infos_m24_verif_count,tz_platform_infos_m6_verif_count,umeng_score,upa_avg_consume_amt_12m,upa_avg_consume_amt_6m,upa_avg_consume_cnt_12m,upa_avg_deal_amt_12m,upa_avg_deal_amt_3m,upa_consume_amt_bt_9_to_18_12m,upa_consume_amt_bt_9_to_18_3m,upa_deal_amt_12m,upa_deal_amt_ecpt_wholesale_12m,upa_deal_amt_ecpt_wholesale_6m,upa_deal_amt_in_work_day_and_hours_3m,upa_deal_cnt_12m,upa_debit_card_score,upa_earliest_deal_date_from_201101,upa_failed_deal_amt_12m,upa_failed_deal_amt_6m,upa_failed_deal_cnt_12m,upa_failed_deal_cnt_3m,upa_failed_deal_cnt_6m,upa_failed_deal_days_12m,upa_fund_shortage_amt_12m,upa_fund_shortage_amt_6m,upa_fund_shortage_cnt_12m,upa_fund_shortage_cnt_3m,upa_fund_shortage_days_12m,upa_fund_shortage_days_6m,upa_max_consume_amt_12m,upa_max_consume_amt_6m,upa_max_deal_amt_12m,upa_max_deal_amt_6m,upa_min_consume_amt_12m,upa_min_deal_amt_12m,upa_other_service_cnt_12m,upa_paid_months_12m,upa_query_days_6m,upa_recent_deal_date_12m,upa_recent_deal_time_12m,upa_total_consume_amt_12m,upa_total_deal_amt_low_limit_12m,upa_total_deal_cnt_first_mcc_12m,yxrh_query_cnt_today,zcaf_composite_score,zcaf_decision_suggest,zcaf_second_order_overdue_cnt,fpd4,create_month,cust_no
26.0,0.55,45.0,46.0,46.0,97.19,3.0,658.0,45.0,1.0,1.0,0.0,0.0,0.0,60.0,411.0,545.0,-99.0,442.0,645.0,-99.0,-99.0,636.0,437.0,0.136170975,511.0,-99.0,639.0,592.0,4.0,73.8,30.0,-99.0,19890917.0,430624.0,430624.0,6.6,6.24,5.2,3.0,-99.0,2.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,3.0,0.0,1.0,3.0,0.0,1.0,10.0,797.0,4.0,89.31,26.0,797.0,1.4844202781890286,104.0,2443.05,7.0,4.0,5.0,4.0,5.0,5.0,4.0,2.0,5.0,6.0,3.0,35.0,4.0,5.0,4.0,20.0,-99.0,1.0,6.0,6.0,4.0,1.0,-99.0,430624.0,2.0,3.0,52.0,9.0,3.0,0.0,0.2155,1.0,0.0,0.0,1.0,90.15,-99.0,-99.0,2.0,765.0,0.9640000000000001,0.036000000000000004,0.001,-99.0,3.0,5000.0,6.0,3.0,3.0,85.085,1.0,10.0,102.0,33.33,103.0,1.0,8.0,-99.0,-99.0,-99.0,1.0,3.0,2.0,3.0,-99.0,-99.0,0.0193387288600206,0.0104,703.0,35.0,0.0,0.0,0.0,0.0,533.0,0.0,0.0,0.0,634.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,602.0,1.0,-99.0,0,2020-04,160053519443
133.0,0.86,143.0,156.0,146.0,62.56,4.0,-99.0,-99.0,1.0,2.0,0.0,0.0,33.18,33.0,508.0,648.0,-99.0,558.0,516.0,-99.0,472.0,654.0,610.0,0.0093505726,-99.0,-99.0,661.0,671.0,0.0,62.0,24.0,-99.0,19960317.0,130524.0,130108.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,-99.0,2.0,0.0,0.0,6.0,2.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,130524.0,4.0,4.0,156.0,12.0,2.0,0.0,0.2155,1.0,0.0,0.0,1.0,30.57,-99.0,-99.0,3.0,23.0,1.0,0.0,0.0,-99.0,4.0,3000.0,3.0,6.0,3.0,84.23299999999999,2.0,20.0,104.0,104.0,-99.0,2.0,11.0,5.0,1.0,5.0,-99.0,6.0,6.0,6.0,-99.0,2.0,0.0289561990648508,0.0071,611.0,31.0,0.0,0.0,0.0,0.0,533.0,0.0,0.0,0.0,813.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,0.0,-99.0,0,2020-04,160053855924
16.0,0.36,42.0,44.0,45.0,43.86,1.0,-99.0,-99.0,1.0,1.0,0.0,0.0,0.0,61.0,386.0,572.0,-99.0,422.0,597.0,-99.0,-99.0,646.0,475.0,0.0416393657,-99.0,-99.0,580.0,586.0,2.0,59.8,33.0,-99.0,19860719.0,522327.0,330603.0,6.6,6.6,7.2,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.0,45.0,5.0,1.0,0.0,0.2155,1.0,0.0,0.0,1.0,72.12,-99.0,-99.0,2.0,0.0,1.0,0.0,0.535,-99.0,4.0,30000.0,3.0,3.0,3.0,85.745,-99.0,5.0,104.0,104.0,-99.0,0.0,2.0,-99.0,-99.0,-99.0,-99.0,2.0,2.0,2.0,-99.0,-99.0,0.0153178293257952,0.0097,749.0,65.0,0.0,0.0,0.0,0.0,533.0,0.0,0.0,0.0,581.0,25.17,50.33,0.3333,66.83,0.67,301.83,1.5,802.0,802.0,4.0,1.5,5.0,407.0,20180211.0,1357.0,162.0,12.0,1.0,4.0,10.0,857.0,162.0,11.0,1.0,9.0,4.0,100.13,100.13,500.0,100.13,1.5,1.5,1.0,3.0,0.0,20200114.0,20200114170000.0,302.0,500.0,500.0,0.0,-99.0,0.0,1.0,0,2020-04,160054113899
-99.0,-99.0,-99.0,-99.0,-99.0,92.15,5.0,403.0,1.0,1.0,3.0,1.0,2.0,71.41,88.0,397.0,435.0,-99.0,421.0,619.0,-99.0,-99.0,661.0,491.0,0.10274000000000001,-99.0,-99.0,564.0,560.0,6.0,66.9,39.0,-99.0,19810302.0,342122.0,3412.0,5.2444444444444445,6.184615384615384,6.436363636363637,2.0,4.0,2.0,2.0,4.0,4.0,4.0,-99.0,1.0,3.0,0.0,3.0,10.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-99.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,6.0,5.0,35.0,35.0,-99.0,1.0,1.0,1.0,1.0,-99.0,1.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.2155,1.0,0.0,0.0,1.0,82.36,-99.0,-99.0,0.0,-99.0,0.99,0.01,0.008,-99.0,-99.0,-99.0,-99.0,-99.0,2.0,0.935092,-99.0,10.0,103.0,103.0,104.0,0.0,0.0,6.0,1.0,6.0,1.0,10.0,10.0,10.0,1.0,1.0,0.0487323217093945,0.0159,645.0,78.0,0.0,0.0,0.0,0.0,533.0,0.0,0.0,0.0,614.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,473.0,3.0,0.0,0,2020-04,160054265362
190.0,0.63,267.0,283.0,270.0,73.4,5.0,573.0,9.0,0.0,1.0,0.0,0.0,56.12,44.0,443.0,669.0,-99.0,586.0,597.0,-99.0,-99.0,665.0,666.0,0.008033255100000001,-99.0,-99.0,592.0,586.0,2.0,68.1,43.0,-99.0,19760429.0,330123.0,330100.0,6.400000000000002,6.48,6.239999999999998,1.0,2.0,-99.0,1.0,4.0,4.0,3.0,-99.0,-99.0,3.0,0.0,1.0,5.0,0.0,0.0,2.0,153.0,0.0,0.0,6.0,388.8,0.8015596739556791,11.0,765.7,1.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,23.0,5.0,4.0,4.0,4.0,1.0,1.0,4.0,3.0,1.0,2.0,-99.0,-99.0,-99.0,21.0,301.0,9.0,2.0,0.0,0.5819,1.0,0.0,0.0,4.0,96.17,2.0,4.0,3.0,0.0,1.0,0.0,0.0,-99.0,-99.0,30000.0,12.0,24.0,3.0,84.01899999999999,2.0,30.0,50.0,103.0,0.0,1.0,10.0,4.0,-99.0,5.0,-99.0,4.0,5.0,5.0,-99.0,-99.0,0.0222493670880795,0.0085,701.0,34.0,0.0,0.0,0.0,0.0,426.0,0.0,0.0,0.0,589.0,65625.0,131250.0,0.8333,67775.0,262500.0,91500.0,91500.0,813300.0,813300.0,10.0,4500.0,22.0,796.0,20190111.0,5851.0,1669.0,29.0,2.0,4.0,21.0,4251.0,69.0,27.0,1.0,19.0,2.0,87000.0,87000.0,87000.0,87000.0,4500.0,300.0,3.0,5.0,2.0,20200330.0,20200330100000.0,787500.0,1800.0,783000.0,0.0,439.0,4.0,-99.0,0,2020-04,160038639082
28.0,0.6,46.0,46.0,47.0,83.18,5.0,580.0,2.0,1.0,3.0,-99.0,-99.0,-99.0,74.0,577.0,581.0,0.10620999999999998,545.0,628.0,0.060489999999999995,523.0,546.0,388.0,0.0486040957,516.0,607.0,652.0,475.0,3.0,60.7,29.0,-99.0,19901002.0,411425.0,411425.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.0,4.0,0.0,1.0,1.0,32.9,2.0,19.9,1.0,32.9,0.0,3.0,52.8,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,14.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,-99.0,411425.0,3.0,2.0,47.0,2.0,2.0,0.0,0.6485,0.0,0.0,0.0,5.0,97.79,-99.0,-99.0,1.0,-99.0,0.992,0.008,0.006,-99.0,3.0,5000.0,12.0,3.0,3.0,85.787,2.0,10.0,103.0,103.0,104.0,0.0,4.0,2.0,-99.0,2.0,1.0,4.0,3.0,4.0,-99.0,-99.0,0.1082058697938919,0.0294,529.0,76.0,8.0,8.0,0.0,1.0,600.0,7.0,7.0,1.0,773.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.0,10.0,1.0,1.0,1.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,8.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,458.0,3.0,-99.0,0,2020-01,160050890727
39.0,0.89,41.0,44.0,45.0,93.56,5.0,518.0,2.0,1.0,2.0,0.0,0.0,0.0,53.0,431.0,507.0,0.55725,399.0,650.0,0.08177999999999999,-99.0,579.0,457.0,0.0530878821,511.0,584.0,536.0,655.0,5.0,68.7,20.0,-99.0,19991007.0,410223.0,411300.0,8.836363636363636,8.836363636363636,8.52,3.0,4.0,3.0,2.0,8.0,11.0,9.0,3.0,1.0,2.0,-99.0,1.0,6.0,2.0,1.0,1.0,196.0,0.0,0.0,1.0,196.0,0.696969696969697,2.0,231.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,9.0,6.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,-99.0,410223.0,2.0,5.0,44.0,3.0,1.0,0.0,0.2155,1.0,0.0,0.0,1.0,42.64,5.0,0.0,0.0,-99.0,0.9990000000000001,0.001,0.001,-99.0,-99.0,30000.0,12.0,5.0,3.0,85.59299999999999,2.0,5.0,102.0,102.0,103.0,0.0,3.0,6.0,-99.0,6.0,1.0,6.0,5.0,6.0,1.0,2.0,0.0612861290574074,0.0077,574.0,45.0,0.0,1.0,0.0,0.0,600.0,0.0,1.0,0.0,531.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,450.0,4.0,1.0,0,2020-03,160051963885
60.0,0.63,94.0,96.0,97.0,24.17,4.0,638.0,4.0,2.0,3.0,0.0,0.0,68.08,63.0,429.0,759.0,0.22444,467.0,542.0,0.02275,559.0,718.0,589.0,0.142025175,633.0,682.0,594.0,493.0,1.0,76.1,25.0,-99.0,19940520.0,150426.0,210114.0,8.520000000000001,8.914285714285715,10.080000000000002,2.0,4.0,3.0,-99.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,1.0,7.0,0.0,0.0,2.0,59.8,0.0,0.0,2.0,59.8,0.4246884411809265,6.0,138.8,0.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,4.0,25.0,9.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,0.0,1.0,-99.0,150426.0,4.0,6.0,96.0,0.0,0.0,0.0,0.7020000000000001,2.0,0.0,0.0,6.0,96.25,0.0,1.0,0.0,-99.0,0.9990000000000001,0.001,0.0,-99.0,9.0,-99.0,-99.0,11.0,3.0,80.316,3.0,15.0,20.0,20.0,0.0,0.0,0.0,4.0,1.0,4.0,-99.0,7.0,7.0,7.0,2.0,-99.0,0.0234605222940445,0.0094,650.0,70.0,7.0,9.0,1.0,2.0,599.0,3.0,5.0,2.0,629.0,795.08,1422.33,0.5833,795.08,2184.0,5277.62,3295.51,9541.0,9541.0,6.0,4567.94,7.0,459.0,20181227.0,1789.0,1091.0,16.0,0.0,3.0,11.0,1789.0,1091.0,15.0,0.0,10.0,3.0,1984.87,1984.87,1984.87,1984.87,1079.43,1079.43,5.0,6.0,2.0,20200131.0,20200131210000.0,9541.0,980.0,5239.0,0.0,470.0,3.0,-99.0,0,2020-03,160052918532
71.0,0.76,92.0,97.0,98.0,82.62,3.0,-99.0,-99.0,3.0,5.0,2.0,2.0,7.82,61.0,610.0,745.0,-99.0,508.0,626.0,-99.0,-99.0,355.0,558.0,0.063036802,622.0,-99.0,611.0,503.0,11.0,-99.0,25.0,25.0,19941111.0,360427.0,110100.0,9.05,9.72,9.75,2.0,13.0,4.0,2.0,5.0,5.0,5.0,3.0,-99.0,5.0,1.0,1.0,3.0,2.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,360427.0,2.0,8.0,97.0,0.0,0.0,0.0,0.7020000000000001,4.0,0.0,0.0,6.0,95.47,-99.0,-99.0,0.0,-99.0,1.0,0.0,0.0,-99.0,9.0,30000.0,6.0,12.0,3.0,79.472,2.0,20.0,104.0,104.0,-99.0,0.0,0.0,3.0,-99.0,3.0,1.0,3.0,2.0,3.0,-99.0,2.0,0.0424365736544132,0.0156,586.0,74.0,0.0,0.0,0.0,0.0,533.0,0.0,0.0,0.0,710.0,127.0,254.0,0.4167,993.67,402.0,0.0,0.0,11924.0,11924.0,6.0,0.0,7.0,914.0,20180615.0,737.0,737.0,3.0,2.0,3.0,3.0,737.0,737.0,3.0,2.0,3.0,3.0,404.51,404.51,10000.0,404.51,128.47,128.47,7.0,6.0,3.0,20200201.0,20200201070000.0,1524.0,1924.0,10400.0,0.0,-99.0,0.0,-99.0,0,2020-04,160053778490
15.0,0.94,15.0,16.0,17.0,50.65,2.0,556.0,1.0,1.0,1.0,0.0,0.0,68.08,70.0,554.0,850.0,-99.0,507.0,691.0,-99.0,-99.0,627.0,576.0,0.025904595,-99.0,-99.0,599.0,666.0,2.0,64.0,27.0,27.0,19930405.0,440882.0,441900.0,5.0181818181818185,4.8,4.8,3.0,1.0,-99.0,1.0,1.0,1.0,1.0,-99.0,-99.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,36.8,0.0,0.0,1.0,36.8,0.0,1.0,36.8,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,11.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,433100.0,440882.0,2.0,2.0,16.0,0.0,0.0,0.0,0.2155,1.0,0.0,0.0,1.0,61.65,0.0,1.0,0.0,-99.0,1.0,0.0,0.001,-99.0,9.0,30000.0,6.0,2.0,3.0,81.678,2.0,5.0,104.0,104.0,-99.0,0.0,0.0,2.0,-99.0,2.0,-99.0,2.0,1.0,2.0,-99.0,1.0,0.0465466417372227,0.0076,671.0,69.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,658.0,203.33,0.0,0.4167,203.33,0.0,0.0,0.0,2440.0,2440.0,0.0,0.0,5.0,37.0,20161029.0,2300.0,2000.0,5.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,0.0,620.0,0.0,298.92,298.92,0.0,1.0,0.0,20190526.0,20190526230000.0,2440.0,2440.0,2440.0,0.0,473.0,3.0,4.0,0,2020-04,160054012618
358.0,0.9,393.0,399.0,399.0,51.53,5.0,630.0,10.0,1.0,1.0,-99.0,-99.0,-99.0,35.0,675.0,745.0,0.01799,710.0,575.0,0.006840000000000001,681.0,754.0,696.0,0.0181098501,684.0,771.0,745.0,521.0,9.0,-99.0,29.0,-99.0,19900202.0,342221.0,320400.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,10.0,0.0,1.0,7.0,165.0,1.0,29.9,8.0,165.0,0.7078313560387697,24.0,538.12,5.0,4.0,5.0,3.0,4.0,4.0,4.0,1.0,4.0,5.0,3.0,26.0,3.0,3.0,4.0,7.0,1.0,3.0,4.0,5.0,0.0,1.0,-99.0,-99.0,-99.0,13.0,402.0,9.0,4.0,0.0,0.7020000000000001,4.0,0.0,0.0,6.0,85.11,6.0,5.0,2.0,0.0,1.0,0.0,0.0,68.0,4.0,30000.0,12.0,15.0,3.0,79.067,3.0,15.0,103.0,50.0,104.0,0.0,6.0,3.0,2.0,3.0,1.0,10.0,8.0,10.0,-99.0,-99.0,0.0295359138399363,0.0031,666.0,35.0,1.0,6.0,0.0,0.0,506.0,1.0,4.0,0.0,834.0,8875.58,15091.67,1.5,8875.58,16292.67,44305.79,26792.66,106507.0,52092.0,5.0,42062.99,18.0,768.0,20180202.0,9953.0,763.0,8.0,0.0,5.0,7.0,9953.0,763.0,8.0,0.0,7.0,4.0,10801.62,10801.62,10801.62,10801.62,279.0,279.0,14.0,9.0,2.0,20191125.0,20191125210000.0,106507.0,1000.0,54415.0,0.0,605.0,1.0,0.0,0,2020-01,160014299226
46.0,0.96,48.0,32.0,33.0,58.5,2.0,617.0,19.0,0.0,3.0,1.0,2.0,22.28,55.0,509.0,745.0,0.10717,518.0,623.0,0.00968,-99.0,617.0,671.0,0.055351239,647.0,745.0,622.0,592.0,0.0,74.2,26.0,26.0,19940201.0,350583.0,350583.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,5.0,1.0,0.0,3.0,298.0,0.0,0.0,4.0,507.6,0.8263496171341904,23.0,1848.2,1.0,1.0,4.0,3.0,5.0,1.0,4.0,2.0,5.0,5.0,3.0,27.0,6.0,5.0,3.0,10.0,1.0,1.0,5.0,5.0,0.0,1.0,-99.0,350583.0,1.0,0.0,37.0,0.0,0.0,0.0,0.5819,2.0,0.0,0.0,4.0,47.2,-99.0,-99.0,0.0,-99.0,1.0,0.0,0.0,-99.0,2.0,3000.0,3.0,2.0,3.0,87.835,3.0,-99.0,104.0,104.0,-99.0,0.0,0.0,3.0,-99.0,3.0,-99.0,5.0,5.0,5.0,1.0,-99.0,0.018538111820817,0.0057,655.0,61.0,2.0,5.0,1.0,2.0,600.0,2.0,5.0,2.0,724.0,3464.83,4361.0,2.0833,3464.83,5832.67,11519.06,5771.78,41578.0,26998.0,11.0,5113.73,25.0,925.0,20180213.0,9518.0,9518.0,3.0,3.0,3.0,3.0,9268.0,9268.0,2.0,2.0,2.0,2.0,7044.8,7044.8,7044.8,7044.8,4.55,4.55,21.0,10.0,8.0,20191222.0,20191222090000.0,41578.0,4459.0,14580.0,0.0,502.0,2.0,-99.0,0,2020-03,160051819974
47.0,0.59,73.0,79.0,75.0,42.71,5.0,443.0,1.0,0.0,0.0,0.0,0.0,14.03,46.0,516.0,648.0,0.05467999999999999,539.0,529.0,0.01222,-99.0,595.0,570.0,0.10080845220000001,653.0,728.0,639.0,575.0,3.0,68.8,31.0,31.0,19880712.0,340824.0,340800.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,2.0,0.0,2.0,1.0,33.8,0.0,0.0,1.0,33.8,0.0,1.0,33.8,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,5.0,21.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-99.0,340824.0,3.0,5.0,80.0,8.0,2.0,0.0,0.5819,1.0,0.0,0.0,4.0,41.82,-99.0,-99.0,0.0,-99.0,1.0,0.0,0.0,-99.0,3.0,30000.0,12.0,8.0,3.0,83.64299999999999,3.0,15.0,104.0,104.0,-99.0,1.0,4.0,2.0,-99.0,2.0,2.0,2.0,1.0,2.0,-99.0,-99.0,0.0424205102026463,0.0203,577.0,45.0,2.0,7.0,0.0,0.0,416.0,2.0,5.0,0.0,759.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,477.0,3.0,-99.0,0,2020-03,160051891053
